fips,population,county_reliability,broadband_cv,housing_cv,low_population_flag,very_low_population_flag
40063,13409.0,0.833,0.0331,0.2155,False,False
40065,24776.0,0.829,0.0212,0.1887,False,False
40067,5420.0,0.7,0.0364,0.2141,False,False
40069,10410.0,0.799,0.029,0.2779,False,False
40071,43859.0,1.0,0.017,0.1283,False,False
40073,15290.0,0.675,0.0374,0.3533,False,False
40075,8446.0,0.632,0.0388,0.2612,False,False
40077,9537.0,0.7,0.0264,0.2074,False,False
40079,48525.0,1.0,0.0153,0.0963,False,False
40081,33734.0,1.0,0.018,0.1192,False,False
40083,49919.0,0.953,0.0176,0.1637,False,False
40085,10158.0,0.843,0.0266,0.2026,False,False
40087,42393.0,0.989,0.0133,0.1567,False,False
40089,31003.0,1.0,0.0201,0.1413,False,False
40091,19159.0,0.82,0.0331,0.1737,False,False
40093,7678.0,0.649,0.0257,0.2994,False,False
40095,15494.0,0.799,0.0306,0.2453,False,False
40097,39324.0,1.0,0.015,0.1349,False,False
40099,13837.0,0.738,0.0392,0.3014,False,False
40101,66606.0,1.0,0.0154,0.1103,False,False
40103,10981.0,0.725,0.0355,0.35,False,False
40105,9460.0,0.7,0.0326,0.2141,False,False
40107,11349.0,0.85,0.0283,0.172,False,False
40109,795822.0,1.0,0.0045,0.0315,False,False
40111,36900.0,1.0,0.0152,0.1222,False,False
40113,46004.0,0.979,0.0144,0.1758,False,False
40115,30472.0,1.0,0.0127,0.0707,False,False
40117,15682.0,0.85,0.0249,0.1471,False,False
40119,82058.0,1.0,0.0176,0.0734,False,False
40121,43758.0,1.0,0.0151,0.1071,False,False
40123,38116.0,1.0,0.0171,0.111,False,False
40125,72734.0,1.0,0.0122,0.0783,False,False
40127,10845.0,0.85,0.0299,0.2266,False,False
40129,3423.0,0.5,0.0351,0.4974,True,False
40131,95870.0,1.0,0.0072,0.0912,False,False
40133,23592.0,0.85,0.021,0.1095,False,False
40135,39538.0,1.0,0.0155,0.1252,False,False
40137,43140.0,1.0,0.015,0.119,False,False
40139,21144.0,0.731,0.0382,0.2874,False,False
40141,7013.0,0.654,0.0391,0.284,False,False
40143,668923.0,1.0,0.003,0.025,False,False
40145,82269.0,1.0,0.0091,0.0896,False,False
40147,52579.0,1.0,0.0143,0.0987,False,False
40149,10930.0,0.85,0.0358,0.2168,False,False
40151,8661.0,0.666,0.053,0.2205,False,False
40153,20411.0,0.735,0.0331,0.3521,False,False
41001,16685.0,0.85,0.0251,0.1801,False,False
41003,95615.0,1.0,0.0091,0.0625,False,False
41005,420925.0,1.0,0.0056,0.048,False,False
41007,41190.0,0.994,0.0184,0.1347,False,False
41009,52865.0,1.0,0.0126,0.1438,False,False
41011,64908.0,1.0,0.0142,0.1152,False,False
41013,24987.0,0.759,0.0223,0.27,False,False
41015,23404.0,0.818,0.0243,0.2232,False,False
41017,199352.0,1.0,0.01,0.0847,False,False
41019,111322.0,1.0,0.0113,0.1192,False,False
41021,1983.0,0.5,0.0647,0.4559,True,False
41023,7237.0,0.7,0.0328,0.2406,False,False
41025,7496.0,0.629,0.0449,0.3965,False,False
41027,23965.0,0.821,0.0231,0.1896,False,False
41029,222604.0,1.0,0.0078,0.054,False,False
41031,24659.0,0.85,0.0207,0.1804,False,False
41033,87994.0,1.0,0.0115,0.1012,False,False
41035,69506.0,1.0,0.0166,0.089,False,False
41037,8201.0,0.669,0.0536,0.2494,False,False
41039,382218.0,1.0,0.0053,0.0302,False,False
41041,50334.0,1.0,0.0159,0.1232,False,False
41043,128598.0,1.0,0.0105,0.0882,False,False
41045,31538.0,0.991,0.0211,0.1553,False,False
41047,345815.0,1.0,0.006,0.0501,False,False
41049,12140.0,0.675,0.0308,0.3839,False,False
41051,808098.0,1.0,0.0036,0.0278,False,False
41053,87600.0,1.0,0.0115,0.1075,False,False
41055,1900.0,0.5,0.0607,0.3868,True,False
41057,27345.0,0.956,0.0282,0.1924,False,False
41059,79904.0,1.0,0.016,0.1345,False,False
41061,26286.0,0.978,0.0227,0.166,False,False
41063,7439.0,0.623,0.0413,0.272,False,False
41065,26639.0,0.986,0.018,0.1588,False,False
41067,599541.0,1.0,0.0038,0.038,False,False
41069,1407.0,0.5,0.0719,0.4559,True,False
41071,107674.0,1.0,0.0103,0.0704,False,False
42001,104604.0,1.0,0.0096,0.114,False,False
42003,1245310.0,1.0,0.0036,0.0269,False,False
42005,65538.0,1.0,0.0122,0.1203,False,False
42007,167629.0,1.0,0.0085,0.0749,False,False
42009,47613.0,1.0,0.014,0.1415,False,False
42011,428483.0,1.0,0.0057,0.0462,False,False
42013,122640.0,1.0,0.0102,0.0828,False,False
42015,60159.0,1.0,0.0112,0.1024,False,False
42017,645163.0,1.0,0.0033,0.034,False,False
42019,194562.0,1.0,0.0062,0.0719,False,False
42021,133263.0,1.0,0.009,0.0824,False,False
42023,4536.0,0.5,0.0392,0.2523,True,False
42025,65018.0,0.998,0.0186,0.1523,False,False
42027,158665.0,1.0,0.0117,0.0406,False,False
42029,536474.0,1.0,0.0036,0.0457,False,False
42031,37489.0,1.0,0.0169,0.1197,False,False
42033,79707.0,1.0,0.0142,0.1076,False,False
42035,37860.0,0.991,0.0161,0.1613,False,False
42037,64924.0,1.0,0.0117,0.1227,False,False
42039,83876.0,1.0,0.0132,0.1047,False,False
42041,261269.0,1.0,0.0058,0.0675,False,False
42043,286108.0,1.0,0.0072,0.0574,False,False
42045,575312.0,1.0,0.0047,0.0359,False,False
42047,30886.0,0.989,0.0205,0.1472,False,False
42049,270495.0,1.0,0.0075,0.0505,False,False
42051,128417.0,1.0,0.0092,0.0763,False,False
42053,6959.0,0.628,0.0367,0.4676,False,False
42055,156084.0,1.0,0.0104,0.099,False,False
42057,14545.0,0.85,0.0169,0.1676,False,False
42059,35781.0,0.949,0.0189,0.2116,False,False
42061,44123.0,0.997,0.0155,0.1541,False,False
42063,83394.0,1.0,0.0149,0.124,False,False
42065,44326.0,1.0,0.0126,0.1025,False,False
42067,23535.0,0.85,0.0204,0.2234,False,False
42069,215672.0,1.0,0.0082,0.0587,False,False
42071,553202.0,1.0,0.0049,0.0403,False,False
42073,85907.0,1.0,0.0108,0.1,False,False
42075,143258.0,1.0,0.0095,0.0785,False,False
42077,374110.0,1.0,0.0054,0.0415,False,False
42079,325396.0,1.0,0.0064,0.0456,False,False
42081,114022.0,1.0,0.0112,0.0983,False,False
42083,40459.0,1.0,0.016,0.1416,False,False
42085,110600.0,1.0,0.0127,0.0891,False,False
42087,46146.0,1.0,0.0183,0.1247,False,False
42089,168128.0,1.0,0.0124,0.118,False,False
42091,856399.0,1.0,0.0033,0.0346,False,False
42093,18165.0,0.85,0.0194,0.2042,False,False
42095,314299.0,1.0,0.0058,0.0562,False,False
42097,91340.0,1.0,0.0125,0.0925,False,False
42099,45941.0,1.0,0.0135,0.1454,False,False
42101,1593208.0,1.0,0.0039,0.0222,False,False
42103,58996.0,0.997,0.0176,0.1533,False,False
42105,16390.0,0.85,0.0161,0.1845,False,False
42107,143201.0,1.0,0.0087,0.08,False,False
42109,39797.0,0.979,0.0166,0.175,False,False
42111,73802.0,1.0,0.0143,0.125,False,False
42113,5880.0,0.7,0.0285,0.2432,False,False
42115,38540.0,1.0,0.0139,0.1222,False,False
42117,41186.0,1.0,0.0141,0.1117,False,False
42119,42908.0,0.944,0.0213,0.195,False,False
42121,50475.0,1.0,0.014,0.1127,False,False
42123,38492.0,0.988,0.0138,0.1643,False,False
42125,209631.0,1.0,0.0062,0.0649,False,False
42127,51227.0,0.971,0.0192,0.1848,False,False
42129,354414.0,1.0,0.006,0.0613,False,False
42131,26219.0,1.0,0.015,0.1167,False,False
42133,457051.0,1.0,0.0053,0.055,False,False
44001,50658.0,1.0,0.015,0.1369,False,False
44003,170168.0,1.0,0.0077,0.1056,False,False
44005,85442.0,1.0,0.012,0.0926,False,False
44007,657984.0,1.0,0.0049,0.0335,False,False
44009,129998.0,1.0,0.0101,0.1052,False,False
45001,24368.0,0.751,0.0341,0.2615,False,False
45003,169865.0,1.0,0.0105,0.0777,False,False
45005,8073.0,0.624,0.0645,0.4053,False,False
45007,204592.0,1.0,0.0098,0.0675,False,False
45009,13311.0,0.757,0.0499,0.2832,False,False
45011,20653.0,0.811,0.0292,0.227,False,False
45013,189071.0,1.0,0.011,0.0906,False,False
45015,231419.0,1.0,0.0085,0.0666,False,False
45017,14145.0,0.793,0.0382,0.2561,False,False
45019,409840.0,1.0,0.0089,0.0453,False,False
45021,56200.0,1.0,0.0248,0.1325,False,False
45023,32171.0,0.938,0.0275,0.2241,False,False
45025,43536.0,0.993,0.0229,0.1583,False,False
45027,31163.0,0.959,0.029,0.1997,False,False
45029,38561.0,0.874,0.0265,0.268,False,False
45031,63025.0,1.0,0.0286,0.1389,False,False
45033,28255.0,0.98,0.0448,0.1672,False,False
45035,162139.0,1.0,0.0125,0.1241,False,False
45037,26181.0,0.952,0.0316,0.2031,False,False
45039,20942.0,0.835,0.0373,0.2063,False,False
45041,137015.0,1.0,0.0134,0.0773,False,False
45043,63594.0,0.947,0.0193,0.1936,False,False
45045,528251.0,1.0,0.0047,0.0483,False,False
45047,69309.0,1.0,0.017,0.1332,False,False
45049,18890.0,0.837,0.0326,0.2176,False,False
45051,356578.0,1.0,0.0072,0.0602,False,False
45053,29444.0,0.793,0.0391,0.3223,False,False
45055,65779.0,0.982,0.0164,0.1719,False,False
45057,97611.0,1.0,0.015,0.1199,False,False
45059,67456.0,1.0,0.0214,0.1391,False,False
45061,16557.0,0.845,0.0438,0.2067,False,False
45063,295934.0,1.0,0.0055,0.067,False,False
45065,9612.0,0.628,0.0398,0.3147,False,False
45067,29212.0,0.871,0.043,0.2466,False,False
45069,26585.0,0.92,0.0461,0.2178,False,False
45071,37918.0,0.941,0.0242,0.1697,False,False
45073,78775.0,0.998,0.0174,0.12,False,False
45075,84159.0,1.0,0.0166,0.0977,False,False
45077,131106.0,1.0,0.0131,0.0866,False,False
45079,416161.0,1.0,0.0084,0.0489,False,False
45081,18952.0,0.821,0.0331,0.1985,False,False
45083,330119.0,1.0,0.0084,0.0573,False,False
45085,105199.0,1.0,0.0176,0.1155,False,False
45087,27158.0,0.961,0.0237,0.1974,False,False
45089,30879.0,0.933,0.0352,0.195,False,False
45091,282987.0,1.0,0.0062,0.0733,False,False
46003,2590.0,0.5,0.0465,0.3983,True,False
46005,19089.0,0.675,0.028,0.3095,False,False
46007,3391.0,0.5,0.1121,0.3647,True,False
46009,7018.0,0.6,0.0458,0.4197,False,False
46011,34631.0,0.997,0.0211,0.1533,False,False
46013,38278.0,0.935,0.0183,0.1585,False,False
46015,5247.0,0.6,0.0448,0.438,False,False
46017,1859.0,0.5,0.101,0.2957,True,False
46019,10369.0,0.681,0.0375,0.3009,False,False
46021,1534.0,0.5,0.0666,0.4559,True,False
46023,9302.0,0.7,0.0301,0.2594,False,False
46025,3837.0,0.5,0.0389,0.3951,True,False
46027,14953.0,0.846,0.0312,0.186,False,False
46029,28402.0,0.843,0.0228,0.1879,False,False
46031,3906.0,0.5,0.035,0.2026,True,False
46033,8515.0,0.6,0.0488,0.409,False,False
46035,19966.0,0.765,0.027,0.1916,False,False
46037,5485.0,0.638,0.0382,0.2819,False,False
46039,4298.0,0.5,0.038,0.3609,True,False
46041,5275.0,0.7,0.0314,0.2416,False,False
46043,2823.0,0.5,0.0491,0.3755,True,False
46045,4014.0,0.5,0.0427,0.5645,True,False
46047,7079.0,0.635,0.0431,0.2578,False,False
46049,2140.0,0.5,0.0619,0.9119,True,False
46051,7533.0,0.6,0.0364,0.4342,False,False
46053,3983.0,0.5,0.0441,0.3393,True,False
46055,1755.0,0.5,0.0936,0.7039,True,False
46057,6196.0,0.617,0.0348,0.3445,False,False
46059,3075.0,0.5,0.0618,0.4728,True,False
46061,3443.0,0.5,0.035,0.5404,True,False
46063,1176.0,0.5,0.0857,,True,False
46065,17812.0,0.675,0.0216,0.3653,False,False
46067,7401.0,0.601,0.0253,0.3828,False,False
46069,1319.0,0.5,0.0753,0.3741,True,False
46071,2838.0,0.5,0.1155,0.3612,True,False
46073,1836.0,0.496,0.0594,0.8781,True,False
46075,1006.0,0.5,0.0946,,True,False
46077,5172.0,0.626,0.0314,0.2693,False,False
46079,11207.0,0.695,0.0315,0.3431,False,False
46081,26047.0,0.888,0.0264,0.1818,False,False
46083,65801.0,0.923,0.0076,0.1763,False,False
46085,3719.0,0.5,0.0425,0.2915,True,False
46087,5714.0,0.605,0.0263,0.3855,False,False
46089,2251.0,0.5,0.0724,0.7816,True,False
46091,4363.0,0.5,0.0605,0.5741,True,False
46093,29970.0,0.817,0.0205,0.2198,False,False
46095,1989.0,0.5,0.1037,0.4632,True,False
46097,2312.0,0.5,0.0602,0.5803,True,False
46099,197742.0,1.0,0.0071,0.0616,False,False
46101,6346.0,0.681,0.0312,0.2026,False,False
46102,13695.0,0.764,0.0805,0.2699,False,False
46103,110386.0,1.0,0.01,0.0917,False,False
46105,2970.0,0.5,0.0521,0.3691,True,False
46107,2587.0,0.5,0.0469,0.341,True,False
46109,10242.0,0.85,0.0263,0.1829,False,False
46111,2373.0,0.5,0.0448,0.5319,True,False
46115,6355.0,0.615,0.0302,0.2814,False,False
46117,2979.0,0.5,0.0625,0.6471,True,False
46119,1318.0,0.5,0.0746,0.6079,True,False
46121,9353.0,0.7,0.061,0.213,False,False
46123,5607.0,0.656,0.0462,0.2332,False,False
46125,8687.0,0.7,0.0251,0.1959,False,False
46127,16700.0,0.788,0.0196,0.1998,False,False
46129,5317.0,0.6,0.041,0.3741,False,False
46135,23311.0,0.721,0.0214,0.2451,False,False
46137,2455.0,0.5,0.049,0.2146,True,False
47001,77337.0,1.0,0.0149,0.1185,False,False
47003,50533.0,0.962,0.0236,0.1718,False,False
47005,15933.0,0.732,0.0342,0.3106,False,False
47007,14816.0,0.698,0.0388,0.2926,False,False
47009,135951.0,1.0,0.0111,0.107,False,False
47011,108859.0,1.0,0.0124,0.1115,False,False
47013,39397.0,0.981,0.0258,0.1726,False,False
47015,14481.0,0.706,0.0368,0.2626,False,False
47017,28381.0,0.926,0.0283,0.2213,False,False
47019,56315.0,1.0,0.0174,0.139,False,False
47021,41184.0,0.897,0.0182,0.2654,False,False
47023,17392.0,0.704,0.04,0.3024,False,False
47025,32092.0,0.955,0.0311,0.1836,False,False
47027,7592.0,0.6,0.0581,0.4415,False,False
47029,36186.0,0.971,0.0304,0.1804,False,False
47031,58080.0,0.984,0.0241,0.144,False,False
47033,13955.0,0.813,0.0247,0.22,False,False
47035,61552.0,0.991,0.016,0.1609,False,False
47037,709786.0,1.0,0.0045,0.0294,False,False
47039,11483.0,0.707,0.0479,0.2829,False,False
47041,20209.0,0.768,0.0365,0.3276,False,False
47043,54563.0,0.936,0.0174,0.199,False,False
47045,36818.0,0.971,0.0192,0.1495,False,False
47047,42228.0,0.964,0.0158,0.1934,False,False
47049,18642.0,0.72,0.0345,0.3172,False,False
47051,42980.0,0.968,0.0246,0.1551,False,False
47053,50455.0,0.991,0.0187,0.1429,False,False
47055,30317.0,0.931,0.0275,0.2039,False,False
47057,23648.0,0.787,0.0291,0.225,False,False
47059,70399.0,0.96,0.0187,0.1975,False,False
47061,13550.0,0.714,0.0291,0.3516,False,False
47063,64531.0,1.0,0.0158,0.1311,False,False
47065,367193.0,1.0,0.0064,0.0512,False,False
47067,6726.0,0.677,0.058,0.2706,False,False
47069,25519.0,0.911,0.0345,0.2177,False,False
47071,26824.0,0.81,0.0278,0.2539,False,False
47073,57107.0,0.97,0.0199,0.1864,False,False
47075,17806.0,0.85,0.0283,0.1896,False,False
47077,27845.0,0.904,0.0275,0.2045,False,False
47079,32305.0,0.941,0.0258,0.1916,False,False
47081,24996.0,0.743,0.0395,0.3329,False,False
47083,8253.0,0.661,0.0325,0.2873,False,False
47085,19032.0,0.799,0.0289,0.2705,False,False
47087,11730.0,0.775,0.0449,0.3235,False,False
47089,55017.0,0.984,0.0207,0.1611,False,False
47091,17982.0,0.728,0.0464,0.264,False,False
47093,481406.0,1.0,0.006,0.0335,False,False
47095,6898.0,0.602,0.0649,0.299,False,False
47097,25171.0,0.993,0.0264,0.1546,False,False
47099,44377.0,0.974,0.0183,0.1812,False,False
47101,12637.0,0.687,0.0549,0.395,False,False
47103,35365.0,0.927,0.0267,0.2073,False,False
47105,55507.0,0.929,0.0201,0.2051,False,False
47107,53532.0,0.996,0.0183,0.1371,False,False
47109,25895.0,0.849,0.0262,0.2888,False,False
47111,25365.0,0.882,0.0311,0.1937,False,False
47113,98644.0,1.0,0.0117,0.0631,False,False
47115,28852.0,0.93,0.0236,0.1967,False,False
47117,34567.0,0.919,0.021,0.2239,False,False
47119,102002.0,1.0,0.0132,0.1285,False,False
47121,12839.0,0.799,0.0427,0.2304,False,False
47123,46489.0,0.962,0.0243,0.1956,False,False
47125,222305.0,1.0,0.0085,0.0822,False,False
47127,6558.0,0.6,0.0525,0.3983,False,False
47129,21124.0,0.776,0.0402,0.2664,False,False
47131,30670.0,0.971,0.0181,0.1846,False,False
47133,22576.0,0.746,0.0305,0.2503,False,False
47135,8432.0,0.638,0.0607,0.4053,False,False
47137,5042.0,0.6,0.0829,0.582,False,False
47139,17620.0,0.777,0.03,0.3423,False,False
47141,80157.0,1.0,0.0173,0.0996,False,False
47143,33031.0,0.889,0.0282,0.2554,False,False
47145,53777.0,0.967,0.02,0.1767,False,False
47147,73297.0,1.0,0.0148,0.1198,False,False
47149,343727.0,1.0,0.0054,0.064,False,False
47151,21917.0,0.838,0.0383,0.2545,False,False
47153,16065.0,0.73,0.041,0.2342,False,False
47155,98455.0,0.993,0.017,0.1157,False,False
47157,926440.0,1.0,0.0045,0.0269,False,False
47159,20034.0,0.792,0.0219,0.1954,False,False
47161,13724.0,0.689,0.0381,0.2831,False,False
47163,158722.0,1.0,0.0099,0.0972,False,False
47165,196845.0,1.0,0.0079,0.0924,False,False
47167,61116.0,1.0,0.0192,0.1465,False,False
47169,11596.0,0.675,0.0509,0.4783,False,False
47171,17845.0,0.742,0.0306,0.3003,False,False
47173,19860.0,0.812,0.0335,0.2321,False,False
47175,6182.0,0.6,0.0466,0.6754,False,False
47177,41163.0,0.945,0.0217,0.2033,False,False
47179,133282.0,1.0,0.0105,0.0954,False,False
47181,16325.0,0.772,0.0377,0.2432,False,False
47183,32946.0,0.983,0.0213,0.1545,False,False
47185,27420.0,0.917,0.0216,0.2048,False,False
47187,248897.0,1.0,0.0059,0.1058,False,False
47189,149096.0,1.0,0.0094,0.0957,False,False
48001,58077.0,0.875,0.0255,0.2661,False,False
48003,18362.0,0.675,0.0284,0.4111,False,False
48005,86608.0,1.0,0.0131,0.1085,False,False
48007,24048.0,0.675,0.0317,0.35,False,False
48009,8649.0,0.638,0.0306,0.2806,False,False
48011,1912.0,0.5,0.0787,0.9878,True,False
48013,49403.0,0.933,0.0267,0.2282,False,False
48015,30406.0,0.867,0.0207,0.2649,False,False
48017,6902.0,0.6,0.0932,1.0942,False,False
48019,21182.0,0.747,0.0318,0.2961,False,False
48021,98435.0,0.961,0.0197,0.1972,False,False
48023,3475.0,0.5,0.0533,0.376,True,False
48025,30977.0,0.883,0.0359,0.2124,False,False
48027,372821.0,1.0,0.0077,0.0465,False,False
48029,2014059.0,1.0,0.0034,0.024,False,False
48031,11608.0,0.712,0.0389,0.3582,False,False
48033,686.0,0.2,0.1111,,True,True
48035,18404.0,0.814,0.0242,0.256,False,False
48037,92747.0,1.0,0.0142,0.0862,False,False
48039,374600.0,1.0,0.0073,0.0586,False,False
48041,234548.0,1.0,0.0097,0.0333,False,False
48043,9454.0,0.6,0.0458,0.304,False,False
48045,1290.0,0.498,0.0942,0.3908,True,False
48047,7059.0,0.6,0.085,0.5345,False,False
48049,38159.0,1.0,0.0201,0.1426,False,False
48051,17958.0,0.678,0.0335,0.3065,False,False
48053,49684.0,0.893,0.0222,0.2312,False,False
48055,46141.0,0.95,0.0178,0.1744,False,False
48057,20127.0,0.721,0.0408,0.4525,False,False
48059,13869.0,0.77,0.0304,0.3067,False,False
48061,421854.0,1.0,0.0096,0.0531,False,False
48063,12543.0,0.694,0.0461,0.4077,False,False
48065,5801.0,0.6,0.0446,0.9878,False,False
48067,28637.0,0.95,0.0305,0.198,False,False
48069,7381.0,0.626,0.0463,0.3766,False,False
48071,47037.0,0.816,0.0245,0.3167,False,False
48073,50824.0,0.988,0.0248,0.1639,False,False
48075,6781.0,0.6,0.0932,0.5486,False,False
48077,10290.0,0.675,0.0352,0.4516,False,False
48079,2529.0,0.5,0.0594,0.5826,True,False
48081,3305.0,0.5,0.0581,0.6079,True,False
48083,7808.0,0.6,0.0457,0.6453,False,False
48085,1079153.0,1.0,0.0033,0.034,False,False
48087,2865.0,0.5,0.0845,0.5645,True,False
48089,20582.0,0.761,0.037,0.3228,False,False
48091,165201.0,1.0,0.0093,0.11,False,False
48093,13651.0,0.77,0.0352,0.5558,False,False
48095,3235.0,0.5,0.0646,0.6332,True,False
48097,41860.0,0.973,0.0268,0.1743,False,False
48099,82927.0,1.0,0.0163,0.1391,False,False
48101,1647.0,0.5,0.1252,0.7599,True,False
48103,4636.0,0.5,0.068,,True,False
48105,2949.0,0.5,0.1347,,True,False
48107,5157.0,0.645,0.0392,0.3086,False,False
48109,2181.0,0.406,0.2454,1.0132,True,False
48111,7165.0,0.6,0.078,0.6896,False,False
48113,2604053.0,1.0,0.0029,0.0165,False,False
48115,12342.0,0.808,0.0387,0.2282,False,False
48117,18585.0,0.696,0.0363,0.2754,False,False
48119,5278.0,0.6,0.057,0.4152,False,False
48121,914870.0,1.0,0.0032,0.0328,False,False
48123,19826.0,0.805,0.0339,0.2232,False,False
48125,1570.0,0.5,0.077,0.5572,True,False
48127,8672.0,0.6,0.0856,0.4142,False,False
48129,3298.0,0.5,0.0883,0.4148,True,False
48131,9960.0,0.6,0.0665,0.5041,False,False
48133,17812.0,0.786,0.0372,0.2516,False,False
48135,162300.0,1.0,0.0133,0.1147,False,False
48137,1380.0,0.5,0.1768,1.0132,True,False
48139,195509.0,1.0,0.0085,0.0997,False,False
48141,863832.0,1.0,0.0053,0.0333,False,False
48143,42788.0,0.981,0.0212,0.1441,False,False
48145,17013.0,0.725,0.041,0.2503,False,False
48147,36052.0,0.963,0.0209,0.1743,False,False
48149,24564.0,0.741,0.0382,0.2929,False,False
48151,3680.0,0.5,0.0533,0.3817,True,False
48153,5386.0,0.6,0.0559,0.5211,False,False
48155,1075.0,0.5,0.1232,0.2605,True,False
48157,832607.0,1.0,0.0045,0.0667,False,False
48159,10445.0,0.683,0.0401,0.3698,False,False
48161,19599.0,0.717,0.0429,0.2491,False,False
48163,18151.0,0.675,0.0712,0.3358,False,False
48165,21523.0,0.675,0.0318,0.4079,False,False
48167,350801.0,1.0,0.007,0.0585,False,False
48169,5735.0,0.6,0.0641,0.7256,False,False
48171,26953.0,0.869,0.0282,0.1952,False,False
48173,1068.0,0.5,0.1117,,True,False
48175,7092.0,0.6,0.0508,0.5305,False,False
48177,19736.0,0.704,0.027,0.2656,False,False
48179,21272.0,0.847,0.0282,0.2208,False,False
48181,137008.0,1.0,0.012,0.0811,False,False
48183,124245.0,1.0,0.013,0.0914,False,False
48185,29442.0,0.848,0.0313,0.2725,False,False
48187,173828.0,1.0,0.0095,0.1321,False,False
48189,32525.0,0.922,0.03,0.1948,False,False
48191,2847.0,0.5,0.0737,0.5031,True,False
48193,8244.0,0.6,0.0499,0.3839,False,False
48195,5270.0,0.6,0.0516,0.55,False,False
48197,3541.0,0.5,0.0689,0.4272,True,False
48199,56576.0,0.985,0.0198,0.1563,False,False
48201,4726177.0,1.0,0.0022,0.0154,False,False
48203,69098.0,0.973,0.0207,0.1826,False,False
48205,5369.0,0.683,0.0352,,False,False
48207,5408.0,0.61,0.0438,0.4355,False,False
48209,245351.0,1.0,0.0088,0.0631,False,False
48211,3371.0,0.5,0.0565,0.5767,True,False
48213,82627.0,1.0,0.0161,0.1224,False,False
48215,873167.0,1.0,0.008,0.0413,False,False
48217,36138.0,0.998,0.0174,0.1526,False,False
48219,21495.0,0.85,0.0229,0.1757,False,False
48221,62459.0,0.946,0.0169,0.1363,False,False
48223,37008.0,0.974,0.0156,0.1818,False,False
48225,22107.0,0.789,0.0333,0.1958,False,False
48227,34488.0,0.935,0.0231,0.1879,False,False
48229,3329.0,0.5,0.0836,0.9119,True,False
48231,101596.0,1.0,0.0138,0.0924,False,False
48233,20595.0,0.726,0.0282,0.2656,False,False
48235,1561.0,0.5,0.1127,0.9119,True,False
48237,8588.0,0.7,0.0388,0.2931,False,False
48239,15010.0,0.712,0.0432,0.2766,False,False
48241,33032.0,0.946,0.0319,0.2151,False,False
48243,1992.0,0.5,0.0818,0.5919,True,False
48245,254942.0,1.0,0.0088,0.067,False,False
48247,4830.0,0.5,0.0973,0.5319,True,False
48249,39060.0,0.92,0.0493,0.2026,False,False
48251,182690.0,1.0,0.0084,0.1007,False,False
48253,19758.0,0.675,0.0331,0.3796,False,False
48255,14805.0,0.675,0.0548,0.3421,False,False
48257,149773.0,1.0,0.0098,0.1041,False,False
48259,45376.0,0.917,0.0186,0.2011,False,False
48261,116.0,0.1,0.6991,,True,True
48263,635.0,0.2,0.1706,,True,True
48265,52810.0,0.959,0.016,0.1616,False,False
48267,4316.0,0.5,0.0818,0.5241,True,False
48269,216.0,0.2,0.228,0.9119,True,True
48271,3157.0,0.5,0.1206,,True,False
48273,30860.0,0.955,0.0308,0.1548,False,False
48275,3333.0,0.5,0.0547,0.5572,True,False
48277,50149.0,0.993,0.0204,0.1094,False,False
48279,13024.0,0.694,0.0316,0.3451,False,False
48281,21829.0,0.74,0.03,0.3169,False,False
48283,6965.0,0.6,0.13,0.6399,False,False
48285,20379.0,0.774,0.0241,0.2512,False,False
48287,17543.0,0.675,0.0394,0.3729,False,False
48289,15928.0,0.675,0.0473,0.3057,False,False
48291,93523.0,0.99,0.0179,0.1625,False,False
48293,22222.0,0.811,0.0354,0.2401,False,False
48295,3038.0,0.5,0.0513,0.3943,True,False
48297,11374.0,0.675,0.0548,0.3446,False,False
48299,21637.0,0.806,0.0335,0.2541,False,False
48301,96.0,0.1,0.4342,,True,True
48303,311509.0,1.0,0.0076,0.047,False,False
48305,5619.0,0.6,0.0339,0.3207,False,False
48307,7638.0,0.619,0.0502,0.4593,False,False
48309,261090.0,1.0,0.0086,0.0523,False,False
48311,670.0,0.2,0.1737,,True,True
48313,13556.0,0.719,0.0538,0.3922,False,False
48315,9668.0,0.672,0.0441,0.3149,False,False
48317,5228.0,0.6,0.066,0.9987,False,False
48319,3959.0,0.5,0.0537,0.829,True,False
48321,36251.0,0.93,0.0316,0.1906,False,False
48323,57806.0,0.993,0.0311,0.1579,False,False
48325,51432.0,0.89,0.0216,0.2194,False,False
48327,1964.0,0.5,0.1152,0.7092,True,False
48329,169393.0,0.99,0.0124,0.0921,False,False
48331,25080.0,0.859,0.024,0.2567,False,False
48333,4501.0,0.5,0.048,0.7052,True,False
48335,8947.0,0.6,0.0756,0.6557,False,False
48337,20197.0,0.772,0.0357,0.2797,False,False
48339,629989.0,1.0,0.0051,0.0644,False,False
48341,21284.0,0.702,0.0351,0.2992,False,False
48343,11993.0,0.722,0.0351,0.2898,False,False
48345,1223.0,0.5,0.1068,0.7599,True,False
48347,64768.0,1.0,0.0161,0.0781,False,False
48349,52834.0,1.0,0.0223,0.1447,False,False
48351,12333.0,0.779,0.038,0.3596,False,False
48353,14657.0,0.742,0.033,0.256,False,False
48355,353245.0,1.0,0.008,0.052,False,False
48357,9924.0,0.6,0.0402,0.4151,False,False
48359,2171.0,0.5,0.0705,0.4676,True,False
48361,84761.0,1.0,0.0159,0.1482,False,False
48363,28569.0,0.982,0.0222,0.1717,False,False
